llm_job_desc	full description	job id
"> **Summary:**
> 
> Southwest Leadership Academy Charter School is seeking a Lead Teacher for 3rd Grade to implement instruction, manage a classroom, and collaborate with students, staff, and parents to foster student success.
> 
> **Responsibilities:**
> 
> * Implement instruction based on educational goals and objectives
> * Instruct classes as assigned using school curriculum and support materials
> * Provide feedback to students on assignments and assessments
> * Develop and implement lesson and unit plans
> * Encourage student behavior standards
> * Maintain a positive learning environment
> * Track student progress, maintain records, and facilitate growth
> * Participate in professional development, team planning, and data analysis
> * Collaborate with colleagues to ensure a consistent learning experience
> 
> **Skills Required:**
> 
> * Commitment to student success, especially in underserved communities
> * Desire for professional growth and integrity in communication
> * Data-driven instruction
> * Innovative teaching methodologies
> * Exceptional classroom management skills
> * Teamworking and interpersonal skills
> * Ability to thrive in a fast-paced environment
> * Strong technology knowledge for differentiated instruction"	Position: Lead Teacher, 3rd GradeOrganization: Southwest Leadership Academy Charter SchoolSchool Year: 2024-2025Location: Philadelphia, PA 19142Salary: $50-75K per yearAbout UsSouthwest Leadership Academy Charter School (SLA) was founded to address the need for community access to exceptional, leadership-based education in the heart of southwest Philadelphia. Southwest Leadership Academy Charter School supports over 600 students in grades K-8 in single-sex classrooms, leveraging research from the world-renowned Gurian Institute around socio-emotional learning and differentiation between the sexes, fueling growth, leadership, and engagement for all students. Kindergarten and 1st grade classrooms are supported by two educators from the SLA team. This translates to more individual student attention and increased opportunities for differentiated instruction.We understand that a collaborative learning environment between teachers, parents, and school staff is crucial to setting up every child’s educational success.Our Mission and Life at SLASLA is committed to building talented and committed cadres of teachers charged with the skills to develop leaders by empowering scholars to change the factors that define their reality. Our staff will work with students to develop the leadership skills necessary to drive complete community rejuvenation in Southwest Philadelphia. In developing these skills, students will cultivate an array of leadership components that they can apply to community change on a global scale.Job DescriptionThis role is for you if –Like SLA, you believe that EVERY childis a LEADER capable of academic achievementcan positively impact and contribute to the school and communityneeds a positive and hopeful definition of reality in order to succeedKey ResponsibilitiesAn SLA Teacher is charged with providing instruction to our students and is specifically responsible for, but not limited to:Implementing instruction according to the school’s educational goals and objectives by focusing on high standards and achievement for all students, including ELL and/or those who receive special education services.Instructing classes as assigned by leveraging school curriculum and texts and other support materials as needed.Providing timely and actionable feedback to students regarding their assignments and assessments.Developing and Implementing lesson and unit plans to support effective delivery of instruction.Encouraging students to set and maintain standards of behavior needed to achieve.Maintaining a functional learning atmosphere in the classroom.Providing for continuous evaluation of student progress consistent with school established goals and policies.Maintaining student records and other pertinent data as determined by the school.Facilitating students’ progress and growth toward stated objectives of instruction within the limits of the resources provided by the school.Actively participating in all professional development, team planning, and data analysis meetings as needed.Collaborating with grade level and/or content peers to create a consistent learning experience for students.An ideal candidate for this role will demonstrate the following and/or have experiences with:Commitment to the success of all SLA students and specifically to raising the academic achievement of children in high-poverty communities and/ or children with special needs.Desire to grow professionally and seek out new opportunities to learn; and integrity and clarity in all communications and interactions.Ability to use data to inform instructionInnovative teaching methodologies through techniques such as team teaching, demonstrations, simulations, and consultations.Outstanding interpersonal and teamwork skills.Ability to critically assess challenges and identify effective instructional/behavioral solutions to support the success of each of his or her students.Exceptional classroom management skills.Able to thrive in a fast-paced environment.Strong working knowledge of technology used to design and differentiate instruction for students.Additional InformationSalaryCompetitive salary based on education and experience.BenefitsMedical, Dental, and Vision PlanFlexible Spending Account403(b) Matching PlanEmployment PeriodTen (10) Months, non-tenurable positionSouthwest Leadership Academy Charter School is an equal opportunity employer. Employees are selected on the basis of ability without regard to race, color, religion, sex, national origin, disability, marital status, or sexual orientation, in accordance with federal and state law.Powered by JazzHR8blsLUXZy4	3876185637
"> **Summary:**
> 
> The Foundation Coordinator supports philanthropic activities and donor relations within the AdventHealth Pasco County Foundation, assisting with event coordination, donor cultivation, and administrative duties.
> 
> **Responsibilities:**
> 
> * Support philanthropy events by leading coordination, project management, and communication
> * Serve as lead for Foundation Friends and Employee Giving programs
> * Maintain donor software for tracking and relationship management
> * Support fundraising goals with donor stewardship
> * Assist with administrative duties as assigned
> 
> **Required Skills:**
> 
> * Bachelor's degree
> * 3+ years of experience in hospital environment, preferably in fundraising, marketing, or donor relations
> * Strong communication and interpersonal skills
> * Proficient in Blackbaud/Raisers Edge donor software
> * Ability to pivot between event coordination and administrative tasks"	All the benefits and perks you need for you and your family:  Paid Days Off from Day One Student Loan Repayment Program Career Development Whole Person Wellbeing Resources Mental Health Resources and SupportOur Promise To YouJoining AdventHealth is about being part of something bigger. It’s about belonging to a community that believes in the wholeness of each person, and serves to uplift others in body, mind and spirit. AdventHealth is a place where you can thrive professionally, and grow spiritually, by Extending the Healing Ministry of Christ. Where you will be valued for who you are and the unique experiences you bring to our purpose-minded team. All while understanding that together we are even better.Schedule: Full TimeShift: DaysThe community you’ll be caring for: AdventHealth Zephyrhills, Dade City and Wesley Chapel AdventHealth Pepin Heart Institute, known across the country for its advances in cardiovascular disease prevention, diagnosis, treatment and research. Surgical Pioneers - the first in Tampa with the latest robotics in spine surgery Building a brand new, six story surgical and patient care tower which will ensure state of the art medical and surgical car for generations to come Awarded the Get With The Guidelines - Stroke GOLD Quality Achievement Award from the American Heart Association/American Stroke Association and have been recognized as a recipient of their Target: Stroke Honor Roll for our expertise in stroke care. We have also received certification by The Joint Commission in collaboration with the American Stroke Association as a Primary Stroke Center.The Role You’ll ContributeWe are looking for an energetic, passionate Foundation Coordinator to join our AdventHealth Foundation Pasco County team! This team member will report to the Executive Director of the AdventHealth Pasco County Foundations, primarily supporting philanthropy priorities and donor relations, but also assisting with administrative duties. The ideal person for this role can pivot from cultivating new donors, coordinating events, promoting the Foundation’s compelling mission to donor software entry within a day’s work. They love the Foundation’s purpose, and never mind the chance to help at events and build relationships, but on other days find satisfaction in crafting donor impact reports and creating presentations that will help the team drive progress and meet goals. Other duties as assigned.The Value You’ll Bring To The Team Support philanthropy events by leading coordination with team; project managing from beginning to post-event; working with Executive Director and Foundation Board to ensure success of the event; and managing all communications and development of event assets. Serve as lead for AHZ, AHDC, and AHWC Foundation Friends of the Foundation and Employee Giving working with respective AH Foundation board members who chair FOF Working with the West Florida Division team on Employee Giving to coordinate activities. Maintain Blackbaud/Raisers Edge donor software for KPI tracking and relationship management. Support fundraising goals with stewardship of donors.QualificationsThe expertise and experiences you’ll need to succeed:  Bachelor’s degree Three or more years of experience in hospital environment, preferably in related fields in fundraising, marketing, donor relationsThis facility is an equal opportunity employer and complies with federal, state and local anti-discrimination laws, regulations and ordinances. The salary range reflects the anticipated base pay range for this position. Individual compensation is determined based on skills, experience and other relevant factors within this pay range. The minimums and maximums for each position may vary based on geographical location.	3876309967
"> **Summary:**
> 
> Seeking a Travel Nurse RN specializing in Med Surg / Telemetry for a 13-week assignment in Columbus, Ohio, with Coast Medical Service.
> 
> **Responsibilities:**
> 
> * Provide bedside care to patients in a Med Surg / Telemetry unit
> * Monitor patient vital signs and conditions
> * Administer medications and treatments as prescribed
> * Collaborate with interdisciplinary team
> * Maintain accurate medical records
> 
> **Skills Required:**
> 
> * RN license with Med Surg / Telemetry experience
> * Strong clinical skills and critical thinking abilities
> * Proficiency in patient assessment and monitoring
> * Excellent communication and interpersonal skills
> * Ability to work independently and as part of a team"	Coast Medical Service is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Columbus, Ohio.Job Description & RequirementsSpecialty: Med Surg / TelemetryDiscipline: RNStart Date: 04/15/2024Duration: 13 weeks36 hours per weekShift: 12 hours, nightsEmployment Type: TravelCoast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the experienced or first-time traveler. Coast is featured on Blue Pipes' 2023 Best Travel Agencies and named a 2022 Top Rated Healthcare Staffing Firm & 2023 First Half Top Rated Healthcare Staffing Firm by Great Recruiters. Please note that pay rate may differ for locally based candidates. Please apply here or contact a recruiter directly to learn more about this position & the facility, and/or explore others that may be of interest to you. We look forward to speaking with you!Coast Medical Services Job ID #25902068. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN:MS/Tele,19:00:00-07:30:00BenefitsHoliday PaySick pay401k retirement planPet insuranceHealth Care FSA	3876307099
"> **Summary:**
> 
> The VP, Client Manager is responsible for managing and growing relationships with borrowers, ensuring client retention, and maximizing value for the bank by leveraging financial expertise and service offerings.
> 
> **Responsibilities:**
> 
> * Manage all aspects of client relationships within the assigned portfolio
> * Retain and grow the best relationships through financing and service expertise
> * Identify and remediate underperforming borrowers
> * Collaborate with Origination colleagues on portfolio management
> * Track client performance and monitor venture capital sponsors
> * Grade credits according to bank risk rating procedures
> * Conduct independent collateral verification and borrower due diligence
> * Perform financial analysis to identify value-enhancing opportunities
> * Underwrite, approve, and close additional funding requests
> * Prepare reports and summaries on portfolio performance
> * Anticipate and resolve potential loan issues
> * Provide guidance and mentoring to junior staff
> * Participate in hiring and performance management
> 
> **Skills Required:**
> 
> * 5+ years of lending/credit experience
> * Bachelor's degree in Finance or Accounting
> * Preferred CPA or MBA
> * Expertise in financing options and service offerings
> * Strong analytical and financial modeling skills
> * Excellent communication and negotiation skills
> * Ability to work independently with limited supervision
> * Commitment to building and maintaining relationships"	Banc of California, Inc. (NYSE BANC) is a bank holding company headquartered in Los Angeles with one wholly-owned banking subsidiary, Banc of California (the “bank”). Banc of California is one of the nation’s premier relationship-based business banks focused on providing banking and treasury management services to small-, middle-market, and venture-backed businesses. Banc of California offers a broad range of loan and deposit products and services through more than 70 full-service branches throughout California and in Denver, Colorado, and Durham, North Carolina, as well as full-stack payment processing solutions through its subsidiary, Deepstack Technologies. The bank is committed to its local communities by supporting organizations that provide financial literacy and job training, small business support, affordable housing, and more.JOB SUMMARYThe VP, Client Manager is responsible for owning all aspects of client retention for an assigned group of borrowers, generating value for PacWest by leveraging the Bank’s services and products to deepen relationships through expertise in financing options and service offerings, and delivering an outstanding client experience. The VP, Client Manager takes responsibility for independently monitoring the quality of assigned borrowers, growing the best relationships, while identifying any unfavorable deviations of underperforming borrowers and working proactively with colleagues to take any needed remedial steps. The VP, Client Manager coordinates with Originations colleagues to manage all aspects of the relationships with the Venture Capital sponsors supporting the borrowers, and the borrowers themselves. This position requires an ability to work independently with limited day-to-day supervision.Take ownership of all aspects of the borrower relationship within the assigned portfolio. Retain quality clients through expertise in financing options and service offerings, coordinating with all PacWest support groups to deliver an outstanding client experience. Exit or remediate underperforming borrowers with minimal losses.Lead the Portfolio Management collaboration effort with the Origination team prior to loan closing to prepare for the seamless transfer of the new client into Portfolio Management.Proactively track performance of client operations, interfacing with venture capital sponsors consistently to monitor intent and capacity for any needed ongoing funding.Ensure all credits in the assigned portfolio are accurately graded according to the Bank’s risk rating procedures.Take ownership of independent collateral verification and protection, and borrower due diligence, on an ongoing basis.Perform ongoing financial analysis to monitor trends and new developments that may impact loan performance, and to identify opportunities to enhance value to PacWest and the client by providing additional or expanded beneficial products or services.Lead the underwriting, approval, negotiating, and closing processes for additional funding requests or modifications to existing loans.Prepare reports and summaries to keep management informed on portfolio performance, as required.Communicate with client and or supervisor to anticipate potential loan issues or questions and formulate creative resolutions.Provide guidance for and mentoring of junior level team members.Involved with interviewing and hiring decisions.Prepare and deliver employee performance evaluations, goal planning, and counseling.Manage, support, coach and train staff.Perform other duties as assigned.Banc of California is an equal opportunity employer committed to creating a diverse workforce. All qualified applicants will receive consideration for employment without regard to age (40 and over), ancestry, color, religious creed (including religious dress and grooming practices), denial of Family and Medical Care Leave, disability (mental and physical) including HIV and AIDS, marital status, medical condition (cancer and genetic characteristics), genetic information, military and veteran status, national origin (including language use restrictions), race, sex (which includes pregnancy, childbirth, breastfeeding and medical conditions related to pregnancy, childbirth or breastfeeding), gender, gender identity, gender expression, and sexual orientation. If you require reasonable accommodation as part of the application process please contact Talent Acquisition Partner.Required5+ years lending/credit experienceBachelor’s degree in Finance or AccountingPreferred CPA or MBASalary Range $131,576.64-$175,435.52 USD; Final salary to be determined by the education, experience, knowledge, skills, and abilities of the applicant, internal equity, and alignment with geographic/market data.	3876320831
"> **Summary:**
> TotalMed Staffing seeks a Travel Nurse RN for an OR - Operating Room role in Blacksburg, Virginia, for a 13-week, 36-hour-per-week assignment. The role requires night shifts and a 12-hour workday.
> 
> **Responsibilities:**
> - None specified in the provided description.
> 
> **Skills Required:**
> - Registered Nurse (RN) certification
> - OR - Operating Room experience"	TotalMed Staffing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Blacksburg, Virginia.Job Description & RequirementsSpecialty: OR - Operating RoomDiscipline: RNStart Date: ASAPDuration: 13 weeks36 hours per weekShift: 12 hours, nightsEmployment Type: TravelWe are seeking a Registered Nurse-Operating Room for a travel assignment in Blacksburg Virginia.Totalmed jobs Job ID #1451421. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Registered Nurse-Blacksburg in VirginiaAbout TotalMed StaffingTotalMed is a Top Ten, travel nursing and healthcare staffing agency with the mission of igniting purpose in healthcare. The organization staffs nurses, therapists, pharmacists, and other clinicians of all specialties in all 50 states. They offer local and travel jobs and match caregivers with the right organization to assist both facilities and patients. As an organization, they focus on putting highly-skilled staff into facilities to ensure adequate staffing for a better patient experience.TotalMed specializes in recruiting and placing healthcare professionals in travel, PRN, and permanent positions across the country in Nursing and Allied Health. Throughout 2020, the organization filled roles at even the most short-staffed facilities during the most challenging time in healthcare. By matching the right travel healthcare professional with the right organization, TotalMed continues to offer a lifeline to facilities and their patients.BenefitsWeekly payGuaranteed HoursContinuing Education401k retirement planSick payWellness and fitness programsReferral bonusEmployee assistance programsMedical benefitsDental benefitsVision benefitsBenefits start day 1	3876302956
"> **Summary:**
> 
> NuWest Travel Nursing seeks a travel Sterile Processing Technician for a 13-week assignment in Santa Monica, California, starting on April 29th, 2024. The job offers competitive pay and benefits, including medical, dental, vision, 401K, and weekly direct deposit.
> 
> **Responsibilities:**
> 
> * Not specified in the provided job description.
> 
> **Skills Required:**
> 
> * NBSTSA and/or NCCT certification
> * BLS certification"	NuWest Travel Nursing is seeking a travel Sterile Processing Technician for a travel job in Santa Monica, California.Job Description & RequirementsSpecialty: Sterile Processing TechnicianDiscipline: Allied Health ProfessionalStart Date: 04/29/2024Duration: 13 weeks40 hours per weekShift: 8 hours, eveningsEmployment Type: TravelPerks: Allied - Sterile Tech in Santa Monica, CA and are interviewing ASAP. This is a travel assignment, 5x8 Evenings position at a great facility. Pay Range: $1253.55 - $1474.77/wk Benefits include medical, dental, vision, 401K, weekly direct deposit and moreAllied - Sterile Tech in Santa Monica, CA and are interviewing ASAP. This is a travel assignment, 5x8 Evenings position at a great facility. Pay Range: $1253.55 - $1474.77/wk Benefits include medical, dental, vision, 401K, weekly direct deposit and moreNBSTSA and/or NCCT required BLS required No call	3876310392
"> **Summary:**
> Sunstates Security, a leading private security company, is seeking a Part-Time Weekend Security Officer in Orlando, FL, offering $15/hr with weekly pay. The role requires an active Florida D Unarmed Security License and a commitment to providing excellent customer service.
> 
> **Responsibilities:**
> * Comply with Post Orders and Standard Operating Procedures (SOP)
> * Handle a variety of security duties as directed
> 
> **Skills Required:**
> * Active Florida D Unarmed Security License
> * Exceptional customer service skills
> * Professional appearance
> * Ability to act quickly and efficiently according to directives"	OverviewJoin one of the fastest-growing and largest privately held security companies in the U.S.! Since 1998, Sunstates Security has established a reputation for providing excellent customer service and quality work environments for its team across the country. We're committed to hiring, developing, and retaining a diverse and exceptionally qualified workforce.We reinvest in our employees by offering a benefits package that exceeds industry standards, career growth opportunities, extensive internal training, employee incentive programs, team recognition, and more. Employees are provided with the tools and knowledge they need to be successful and hands-on management support.Recent national awards received by Sunstates include Outstanding Contract Security Company in 2022 & 2023 and INC’s America’s Fastest Growing Private Companies list.Sunstates Security’s mission and vision statement are at the heart of everything we do, focusing all efforts on honor, integrity, and trust. If you're searching for a career with challenging and rewarding opportunities, we invite you to explore the possibilities at Sunstates Security. As a proactive security partner for some of the country's leading companies and organizations, we provide careers for talented people to become part of a successful, growing company.Job Skills / RequirementsHIRING IMMEDIATELYSunstates Security is currently hiring a Part-Time Weekend Security Officer in the Orlando, FL area. This position offers a pay rate of $15/hr, paid weekly.RequirementsActive Florida D Unarmed Security License Excellent customer service skillsProfessional appearanceA Security Officer may perform a multitude of duties as specified by the Post Orders and Standard Operating Procedures (SOP). The Security Officer will read and become extremely knowledgeable of Post Orders and SOP, and will be able to act quickly and efficiently according to such directives. Sun123Education Requirements (Any)High School diploma or equivalentCertification Requirements (All)Florida D LicenseAdditional Information / BenefitsOnly candidates who meet our rigorous employment standards and who are excellent matches for open positions (as personally verified by Site Managers) are invited to join our security team.We are proud to be an Equal Opportunity Employer and supporter of our military veterans!Benefits: 401K/403b Plan	3876300937
"> **Summary:**
> 
> ALOIS Healthcare seeks a Travel Nurse RN for a Progressive Care Unit (PCU) job in Pueblo, Colorado, for a duration of 9 weeks in 12-hour night shifts.
> 
> **Responsibilities:**
> 
> * Assess and monitor patient conditions
> * Report changes to the treatment team
> * Change dressings, provide wound care, and perform bedside procedures
> 
> **Required Skills:**
> 
> * RN licensure
> * PCU experience
> * Excellent assessment and monitoring skills
> * Wound care and bedside procedure experience"	ALOIS Healthcare is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Pueblo, Colorado.Job Description & RequirementsSpecialty: PCU - Progressive Care UnitDiscipline: RNStart Date: ASAPDuration: 9 weeks36 hours per weekShift: 12 hours, nightsEmployment Type: TravelMuch of the work they do centers on assessing and tracking changes in patients' conditions and reporting this information to the doctor heading the treatment team. They also frequently change dressings, provide wound care and perform minor bedside procedures, such as IV or catheterization.ALOIS Healthcare Job ID #14246620. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN:PCU,19:00:00-07:00:00About ALOIS HealthcareALOIS Healthcare provides top-quality patient care across the U.S. We believe in building long-term relationships and creating a culture of family with our nursing and allied care providers. ALOIS means “warrior” and we will fight for you. Our team will find your ideal assignment at the pay you deserve, and we will be there for you every step of the way.At ALOIS Healthcare Everyone Matters We are Performance Driven We are Open, Honest and Direct We are Transparent We are Inclusive We Do the Right ThingWe care about you - and your success is our success.	3876304430
"> **Job Description Summary:**
> 
> * Travel Radiology Technician position at Aequor Allied in Louisville, Kentucky
> * Duration: 13 weeks, starting April 29, 2024
> * 10-hour shifts, 40 hours per week
> * Travel employment
> 
> **Responsibilities:**
> 
> * Not specified
> 
> **Skills Required:**
> 
> * Not specified"	Aequor Allied is seeking a travel Radiology Technician for a travel job in Louisville, Kentucky.Job Description & RequirementsSpecialty: Radiology TechnicianDiscipline: Allied Health ProfessionalStart Date: 04/29/2024Duration: 13 weeks40 hours per weekShift: 10 hoursEmployment Type: TravelTherapy Staff Job ID #1391187. Pay package is based on 10 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Radiology Tech - X-Ray	3876311494
"> **Summary:**
> 
> This position supports transportation operations by supervising and coaching drivers, ensuring safe and efficient delivery of freight.
> 
> **Responsibilities:**
> 
> * Lead and coordinate drivers to maximize performance in delivery, equipment utilization, service, and safety
> * Train and coach drivers on safety, driving, and customer service skills
> * Monitor driver performance and provide feedback
> * Supervise and collaborate with lead drivers
> * Collaborate with stores and distribution center to resolve delivery issues
> * Enforce company policies and regulations
> * Assist with scheduling, vacations, and driver development
> * Monitor fleet utilization and equipment status
> * Ensure compliance with DOT hours of service
> * React to breakdowns and accidents
> * Oversee hub locations and assist in route planning
> * Participate in special projects
> 
> **Skills Required:**
> 
> * High school diploma or equivalent
> * CDL Class A license and DOT medical card
> * 3-5 years of experience managing high-volume delivery routes, preferably in food delivery
> * 2 years of supervisory experience in transportation within the quick service restaurant industry
> * Strong understanding of FMCSA regulations and OSHA standards
> * Proficient in Microsoft Office (Outlook, Word, Excel), SAP (preferred), on-board computer systems, and routing software
> * Excellent communication, leadership, and interpersonal skills
> * Willingness to work flexible schedules
> * Physical ability to work at a desk for extended periods, operate a computer, and lift up to 15 pounds"	Supports transportation operations of assigned distribution center in the training and coaching of Driver and Delivery Assistant personnel. Responsible for ensuring safe, legal, cost efficient and on-time delivery of freight to member stores.Location Phoenix, AZCompensation Competitive salary with bonus potential. Paid weekly.Responsible for the direction and coordination of assigned team of route drivers to ensure maximum performance relative to product delivery, cost efficient equipment utilization, service, safety and good customer relations.Creates a team-oriented environment by developing and coaching Drivers on safety, driving and customer service skills.Monitors Driver performance weekly through PeopleNet. Counsels Drivers on performance issues and areas for improvement. Supervises assigned Lead Drivers.Works with Dunkin’ Stores and Distribution Center (as a liaison) in problem solving delivery issues.Administers progressive discipline when required.Enforces all company polices, DOT and FMCSA regulations.Assists Operations Scheduler with driver’s weekly schedules, vacations, and time off requests.Orientates and develops new drivers.Assists in compiling, monitoring, managing, and implementing the driver performance metrics and incentive program if applicable.Manage fleet utilization, tracking status of vehicle/equipment, monitoring equipment on Out of Service report and working with Penske/Ryder as needed.Ensures compliance with DOT hours of service.Reacts timely and effectively to breakdowns and accidents.Oversees Hub Locations (as assigned) with possible overnight travel to hub locations assessing routes and Drivers.Assists Router in daily route planning as needed.Works with the Safety Manager on proper safe driving techniques, proper lifting, and training in all required DOT regulations. Accepts and assists with special projects as required.Supervision ExercisedThis position has direct supervisory responsibilities.High School Diploma or equivalent required.CDL Class A License and active DOT Medical Card required.3 to 5 years' experience managing high volume delivery route; preferably food delivery experience.Minimum of 2 years of supervisory experience in a transportation-related role within the quick service restaurant industry.Strong understanding of the Federal Motor Carrier Rules and Regulations. Knowledge of related OSHA standards and regulations.Proficient in Microsoft Office software, including Outlook, Word and Excel. SAP experience preferred.On Board Computer System Experience required. People Net preferredPrior experience with routing software. Appian preferred.Excellent verbal and written communication skills.Strong leadership and decision-making capabilities required.Excellent interpersonal and collaboration skills required.Willing and able to work flexible / extended work schedules as needed.Physical DemandsAbility to perform work at a desk or sit/stand workstation for extended periods of timeAbility to operate a computer keyboard and to view a computer screen for extended periods of timeAbility to interact with employees and/or customers in Distribution Center or customer locationsAbility to travel to customer locations, other Distribution Centers, Corporate Office, etc. as neededAbility to lift, tug, pull up to fifteen (15) pounds	3876327645
"> **Summary**
> 
> TotalMed Staffing is seeking a travel nurse RN Oncology for a 13-week assignment in Indianapolis, Indiana, working 36 hours per week on a 12-hour night shift.
> 
> **Responsibilities**
> 
> * N/A
> 
> **Skills Required**
> 
> * Oncology nursing experience
> * Registered Nurse (RN) credentials"	TotalMed Staffing is seeking a travel nurse RN Oncology for a travel nursing job in Indianapolis, Indiana.Job Description & RequirementsSpecialty: OncologyDiscipline: RNStart Date: ASAPDuration: 13 weeks36 hours per weekShift: 12 hours, nightsEmployment Type: TravelWe are seeking a Registered Nurse-Oncology for a travel assignment in Indianapolis Indiana.Totalmed jobs Job ID #1451093. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Registered Nurse-Indianapolis in IndianaAbout TotalMed StaffingTotalMed is a Top Ten, travel nursing and healthcare staffing agency with the mission of igniting purpose in healthcare. The organization staffs nurses, therapists, pharmacists, and other clinicians of all specialties in all 50 states. They offer local and travel jobs and match caregivers with the right organization to assist both facilities and patients. As an organization, they focus on putting highly-skilled staff into facilities to ensure adequate staffing for a better patient experience.TotalMed specializes in recruiting and placing healthcare professionals in travel, PRN, and permanent positions across the country in Nursing and Allied Health. Throughout 2020, the organization filled roles at even the most short-staffed facilities during the most challenging time in healthcare. By matching the right travel healthcare professional with the right organization, TotalMed continues to offer a lifeline to facilities and their patients.BenefitsWeekly payGuaranteed HoursContinuing Education401k retirement planSick payWellness and fitness programsReferral bonusEmployee assistance programsMedical benefitsDental benefitsVision benefitsBenefits start day 1	3876304896
"> **Summary**
> 
> Aequor Allied is hiring a Travel Ultrasound Technologist for a 13-week assignment in Castro Valley, California, starting April 22, 2024. The position involves 40 hours per week and 8-hour shifts.
> 
> **Responsibilities**
> 
> * Not specified in the provided job description.
> 
> **Skills Required**
> 
> * Not specified in the provided job description."	Aequor Allied is seeking a travel Ultrasound Technologist for a travel job in Castro Valley, California.Job Description & RequirementsSpecialty: Ultrasound TechnologistDiscipline: Allied Health ProfessionalStart Date: 04/22/2024Duration: 13 weeks40 hours per weekShift: 8 hoursEmployment Type: TravelTherapy Staff Job ID #1377141. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Sonographer - Echo Tech	3876313230
"> **Summary:**
> 
> Sunstates Security, a leading private security company, seeks full-time Armed Security Officers in Johnson City, TX, offering a competitive salary and comprehensive benefits package.
> 
> **Responsibilities:**
> 
> * Enforce post orders and standard operating procedures (SOPs)
> * Monitor CCTV, alarm, and access control systems
> * Provide customer service
> * Work overtime and various shifts as needed
> * Pass background, drug, MVR, and psychological screenings
> 
> **Skills Required:**
> 
> * Current Texas LVL III-Armed License
> * 2 years of customer service experience
> * Reliable transportation
> * Open availability and ability to work overtime
> * Familiarity with CCTV, alarm monitoring, and access control systems
> * Strong reading comprehension and quick decision-making abilities"	OverviewJoin one of the fastest-growing and largest privately held security companies in the U.S.! Since 1998, Sunstates Security has established a reputation for providing excellent customer service and quality work environments for its team across the country. We're committed to hiring, developing, and retaining a diverse and exceptionally qualified workforce.We reinvest in our employees by offering a benefits package that exceeds industry standards, career growth opportunities, extensive internal training, employee incentive programs, team recognition, and more. Employees are provided with the tools and knowledge they need to be successful and hands-on management support.Recent national awards received by Sunstates include Outstanding Contract Security Company in 2022 & 2023 and INC’s America’s Fastest Growing Private Companies list.Sunstates Security’s mission and vision statement are at the heart of everything we do, focusing all efforts on honor, integrity, and trust. If you're searching for a career with challenging and rewarding opportunities, we invite you to explore the possibilities at Sunstates Security. As a proactive security partner for some of the country's leading companies and organizations, we provide careers for talented people to become part of a successful, growing company.Job Skills / RequirementsHIRING IMMEDIATELYSunstates Security is currently hiring Armed Security Officers to work Full Time, 1st shift in Johnson City, TX. These positions have a pay rate of $21/hr, paid weekly.RequirementsCurrent Texas LVL III- Armed License in hand.2 Years of Customer Service experience.Reliable means of transportation.Must have open availability for all days and shifts, and be able to work overtime as needed.Must pass a comprehensive Background, Drug, MVR and Psychological screening prior to hiring.Experience with CCTV, Alarm Monitoring, and Access control systems is beneficial.A Security Officer may perform a multitude of duties as specified by the Post Orders and Standard Operating Procedures (SOP). The Security Officer will read and become extremely knowledgeable of Post Orders and SOP, and will be able to act quickly and efficiently according to such directives. Sun123Education Requirements (Any)High School diploma or equivalentCertification Requirements (All)Level III Texas Security LicenseAdditional Information / BenefitsOnly candidates who meet our rigorous employment standards and who are excellent matches for open positions(as personally verified by Site Managers) are invited to join our security team.We are proud to be an Equal Opportunity Employer and supporter of our military veterans!Benefits: Medical Insurance, Life Insurance, Dental Insurance, Vision Insurance, Paid Vacation, Short Term Disability, Long Term Disability, 401K/403b Plan, Educational Assistance	3876308047
