company,job title,level,full description,seniority level,employment type,job function,industries,job id
My Billing Company,"Medical Billing/Data Entry Position In Clermont, FL",Entry level,"Job DescriptionSeeking reliable & focused employees for Part Time positions in our healthcare billing office.Schedule - Part Time, 4 days per week, 7am-2:30pmMedical insurance billing experience preferred. Medical/laboratory experience preferred. Must possess advanced computer knowledge & at least a basic knowledge of Microsoft Office & type at an adequate speed. Must be comfortable with meeting deadlines and completing a large volume of work in the time allotted. Must retain information easily and learn quickly. Candidate will be verifying patient information, insurance information, etc. using various portals. Outgoing calls & emails to clients will be required to obtain necessary information.This is an on-site position in Clermont, FL.Pre-employment Background/Drug testing performed.",Entry level,Part-time,Health Care Provider,Hospitals and Health Care,3874897167
Law,ATTORNEY,Mid-Senior level,"Job DescriptionAttorneyOur law firm is seeking an experienced PIP Arbitration Attorney to join our team and contribute to the growth and success of our rapidly expanding practice. The ideal candidate must possess at least 4 years of PIP experience.Responsibilities:  Experienced NJ PIP/No-Fault arbitration attorney Ability to independently handle heavy case list Experience with: Preparing and submitting fee schedule breakdowns and pre- and post-hearing submissions Arbitration hearings Preparing and submitting Requests for Modification/Clarification and appeals Proficient with PDF program to electronically prepare exhibits Ability to settle arbitrations when necessaryPosition is Full-Time, Medical Benefits, Vacation/Sick Time.Company DescriptionWe are one of the fastest growing Law Firms in the Tri-state area.We are one of the fastest growing Law Firms in the Tri-state area.",Mid-Senior level,Full-time,Legal,Legal Services,3874893216
The Resort at Glade Springs,Pastry,Entry level,"Job DescriptionPOSITION SUMMARY:The Baking / Pastry assistant is responsible for assisting all aspects of the Pastry and Baked food production, while maintaining profitable F&B operations and high-quality products and service levels.ESSENTIAL JOB FUNCTIONS: Include the following, but other duties may be assigned.Support and assist the Executive Chef and Banquet Chef in the oversight of the Pastry kitchen operation. Supervises and ensures production of consistently high-quality food. Adheres to established control procedures for cost and quality such as food production charts, par inventories, standardized recipes, use records, food costing sheets, etc. Ensures that all recipes are followed and prepared on a consistent basis. Monitors and checks the maintenance of all kitchen equipment daily. Maintains and directs a quality sanitation program. Maintains and implements daily food prep lists. Assigns duties to associates for efficient operation of the kitchen. Maintains and evaluates existing food concepts while assisting in the development of new food concepts. Assists in the achievement of budgetary objectives for the Food and Beverage Department. Ensures proper receiving, storage (including temperature setting) and rotations of food products so as to comply with health department regulations. Regular and reliable attendance. Attend scheduled training seminars and department meetings. Incorporates safe work practices in job performance. Keeps immediate supervisor promptly and fully informed of all problems or unusual matters of significance and takes prompt corrective action where necessary or suggests alternative courses of action which may be taken. Maintains a favorable working relationship with all other company associates and purveyors to promote a cooperative and harmonious working climate, which will be conducive to maximum employee morale, productivity, efficiency, and effectiveness. Performs all duties and responsibilities in a timely and effective manner in accordance with established company policies to achieve the overall objectives of the position. Maintains a professional standard at Glade Springs to include but not limited to appearance, verbal discussions, written correspondence and interactions with members, associates and guests. Does not discuss confidential items with fellow associates or work-related issues with members or guests. Other tasks as assigned by the Executive or Banquet Chef.",Entry level,Full-time,Management and Manufacturing,Hospitality,3874894931
Team Remotely Inc,Full-Stack Engineer,Entry level,"This is a remote position. Full-Stack Engineer (1 year experience, remote)Be part of our future! This job posting builds our talent pool for potential future openings. We'll compare your skills and experience against both current and future needs. If there's a match, we'll contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $57K-$67K Per Annum.What You Get To Do every day:Build and maintain business-critical software to process and record customers' retirement savings Collaborate with other engineers and stakeholders to share knowledge and build expertise Develop ownership over domains in our system and make informed engineering tradeoffs Advocate for and delight internal and external users Improve engineering standards, tooling, and processes What you bring to the role:1 year of experience building and maintaining software in production Desire to work with the following technologies: Node, TypeScript, React, AWS and PostgreSQL Top-notch communication skills. You can communicate well with engineers and non-engineers alike Enjoy mentoring other engineers and deeply reviewing their code Proactive and empathetic mindset - you love to roll up your sleeves to fix problems for our customers Nice to have:Experience using and developing component libraries/design systems Familiarity with React Hooks Prior knowledge of GraphQL System design & architecture experience Self-driven and willing to learn",Entry level,Full-time,Information Technology,Software Development,3875012958
Energy Harbor LLC,Claims and Credits,Mid-Senior level,"Requisitos:Experiencia mínima de un año en el puesto solicitado.Profesional graduado universitario, titulo en Contabilidad, Administracion o Legal.Hablar y escribir 100 % Inglés y español (Indispensable).Manejar paquetes Microsoft.Tener experiencia en empresas de alimentos y vegetales (Indispensables).Sueldo: base $800 (De acuerdo a la experiencia)Powered by JazzHRiVpQ17VAvv",Mid-Senior level,Full-time,Finance and Sales,Internet Publishing,3874882762
The Source and Recruit Company,Youth Employment Specialist,Entry level,"Employment Type: Full-Time, Monday-Friday, HybridReports To: Program ManagerStatus: ExemptYouth Employment Specialist at VABIR: Ignite Futures and Make an ImpactWho We AreAt VABIR (Vermont Association of Business Industry and Rehabilitation), we're not just offering jobs; we're crafting careers and cultivating success stories. If you're passionate about making a significant difference in the lives of youth with disabilities, your next career breakthrough is here!What You'll DoAs our Youth Employment Specialist (YES), you will be the linchpin in preparing high school students with disabilities for the world of work. Imagine a role where every day you:🌱 Guide young minds in exploring their career dreams.📝 Prepare students to explore post-secondary education, skill training and work experiences.🤝 Build bridges between employers and future talent.🎯 Help students land fulfilling jobs, internships, and apprenticeships.Your office will be as dynamic as your role—ranging from the local high school to the heart of the community. Collaboration? You'll be teaming up with a diverse group, from HireAbility VT Counselors to local employers.Key ResponsibilitiesEmpower YouthSpearhead work preparation and job search activities for students.Offer critical support in linking youth to relevant services.Build Employer RelationsGain insights into local labor market needs and employer preferences.Facilitate effective job matches by understanding both employer and job seeker needs.Collaborate and InnovatePartner with transition teams to coordinate supportive job placements.Serve as a liaison between state organizations and local teams.Be a Master of Your CraftKeep accurate records and meet YES performance measures.Continually upgrade your skills and engage in team improvements.And Much More!From attending crucial business meetings to playing a part in Core Transition Teams, your influence will be far-reaching.The Ideal YES Candidate🎓 Bachelor's degree in Human Service or Business field is preferred (or equivalent experience).📝 Excellent communication skills.🕒 Superior organizational and multitasking abilities.💡 Creative problem-solving skills.🌈 Ability to work with a diverse group of job seekers.🛡 Knowledge of ADA and employment issues for vulnerable populations.Perks And Environment🔁 Flexible work environment: schools, offices, and community spaces.🚗 Travel is on the agenda: reliable transportation is a must.⏰ Some flexibility in work hours to meet service demands.Ready to Make an Impact?Don't just find a job—build a career that makes communities stronger. Click on the 'Apply Now' button and be the change you want to see.Note: This job description isn’t exhaustive. Your role can adapt and expand, as required.Join us. Together, we can ignite futures and craft success stories. 👉 Apply Now!",Entry level,Internship,Human Resources,Human Resources Services,3874892354
"Kennedy Richter Construction, LLC",Estimator,Mid-Senior level,"Company DescriptionKennedy Richter Construction, LLC specializes in Construction Restoration / Defect Repair Projects. With expertise in all facets of construction, we strive to provide quality controlled construction applications. Our services range from concrete, masonry, wood framing, high performance building envelopes, waterproofing, stucco, brick, siding, to roofing. Applicants must have a minimum of 5 years of experience in construction estimating. Role DescriptionThis is a full-time on-site role located in Charleston, SC for an Estimator. The Estimator will be responsible for day-to-day tasks associated with estimating construction projects. This includes analyzing project specifications and drawings, preparing accurate cost estimates, reviewing subcontractor bids, and collaborating with project managers and clients.QualificationsStrong understanding of construction practices and materialsExperience in estimating construction projectsProficiency in reading and interpreting project specifications and drawingsKnowledge of construction codes and regulationsAttention to detail and accuracy in cost estimationExcellent communication and interpersonal skillsAbility to work independently and as part of a teamStrong problem-solving and analytical skillsBachelor's degree in Construction Management, Engineering, or related field (preferred)",Mid-Senior level,Full-time,Management and Manufacturing,Construction,3875028486
Rapid Eagle Inc,AI/ML Developer,Entry level,Job DescriptionAI/ML Developer100% RemoteImmediate Interviews:-3+ Years exp into AI/ ML Development3+ Python Exp is requiredCloud Exp is mustCommunication skill is must.,Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,3875007713
"E. Armata, Inc.",Warehouseman,Entry level,"Job DescriptionEssential duties and responsibilitiesAssist shipping and receiving, unloading trucks, and checking in merchandisePrepare orders by processing requests and supply orders; pulling materials; packing boxes; placing orders in delivery areaMaintains inventory controls by collecting stock location orders, printing requests, and recording all items received or distributed through a computer. Will also assist in counting of physical inventoryCustomer Service skillsMaintains a safe and clean work environment. Must sweep, dust and mop. Organize warehouse and work area at all timesWear the proper safety equipment such as work boots and gloves. RequirementsMust be punctual, attendance is very important. Attention to detailGood communication skills. Self motivatedMust have a flexible schedule, able to work nights. Ability to follow instructions. Ability to adapt quickly to a changing work environmentMust be experienced with the electric pallet jack. Dependable and ReliableInventory, Equipment maintenance, data entry and computer skills may be requiredPhysical Demands And AbilitiesRegularly required to use hands to finger, handle or feel, reach with hands and arms and talk or hearFrequently required to stand, walk, stoop, kneel, crouch or crawlSpecific vision abilities required for this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust and focus. Job Type: Full-timePay: From $16.75 per hour",Entry level,Full-time,Management and Manufacturing,Manufacturing,3874889376
"Treeline, Inc.",Vice President of Sales,Executive,"Treeline, Inc., an award-winning sales recruiting and executive search agency, offering strategic sales staffing and recruitment services for leading companies in the United States and throughout North America. Dedicated to facilitating the placement of exceptional top sales talent professionals, Treeline stands at the forefront of advancing job careers of professionals in the sales industry!Keep updated with the latest sales job opportunities nationwide by following Treeline on LinkedIn and activating our New Job Alerts!Company Profile: Our client has been in business for over 100 years, with a specialty focus in the risk management and insurance services for the agricultural and farming industries. They built the foundation of their business through a solid track record of success and by doing the right thing to support their customers with custom solutions as needed. They have experienced rapid growth in the last five years and are looking for a VP of Sales to step in and work alongside the CEO to help them continue their growth and success. Job Description:The VP of Sales will be tasked with achieving various targets in regards to strategy, revenue, implementing sales process and structure, as well as marketing and training initiatives.The VP of Sales will coach and mentor a large, remote team and team leads, which will include performance reviews, ride-alongs to customer meetings, in addition to hiring new producers The VP of Sales will report to the CEO and must be comfortable implementing new strategy and driving a team to achieve YoY revenue increases through existing and new programs Requirements:10+ years total experience, with a solid tenure and proven experience implementing sales strategy and process improvement Must have experience managing large (15-30) field-based sales organizationsPrevious experience within the insurance space is preferred but not required Location: This role will be reporting to a Reno, NV area office 2-3 days a week and also traveling nationally to work with the team in the field 30-40% of the time Job #4932",Executive,Full-time,"Sales, Management, and Business Development","Insurance Agencies and Brokerages, Insurance, and Insurance and Employee Benefit Funds",3875031670
"Schouest, Bamdas, Soshea, BenMaier & Eastham PLLC",Associate Attorney,Entry level,"Job DescriptionSchouest, Bamdas, Soshea, BenMaier and Eastham is a rapidly growing defense law firm with offices in Houston, TX, New Orleans, LA, Chicago, IL and Boca Raton, FL. We have immediate needs for new associates.What the position will be doing:Assists with docket involving Defense Base Act claims by:providing sound legal analysis, drafting petitions and communicating with clients, Department of Labor and opposing counsel. Review, analyze and summarize claims documents including medical records, incident reports, and employment filesComplete legal analysis of files to determine likelihood of recovery, recoverable amounts, identification of additional documentation necessary for recovery, recoverable amounts, identification of additional documentation necessary for recoveryParticipate in conferences with the Department of Labor to address issues pertinent to the resolution of filesCommunicate clearly and concisely with clients on issues involving Defense Base Act and War Hazards Compensation ActWhat the will make you successful in this role:ProfessionalismOrganizational skillsAttention to detail and excellent communication skillsWillingness to be trained by some of the best attorneys in the DBA industryWhat you should expect from The Firm:To be treat with respect and professionalismTraining to ensure successCompetitive salary and benefit planOpen doors that are always willing to listenIf you are interested in joining us-please submit your resume! We love to hire and train brand new lawyers.....if you have recently graduated and have just completed the Bar..this could be the place for you!Company DescriptionWe are a rapidly growing law firm with over 150 Attorneys nationwide. We offer an excellent work environment. Our people are what truly sets us apart from other work places and we are looking for our next lucky person to join us!We are a rapidly growing law firm with over 150 Attorneys nationwide. We offer an excellent work environment. Our people are what truly sets us apart from other work places and we are looking for our next lucky person to join us!",Entry level,Full-time,Legal,Law Practice,3874890407
Rise Local,Social Media Coordinator,Entry level,"Job DescriptionRise Local is a dynamic and growing digital marketing agency specializing in providing comprehensive online solutions to local businesses.Are you passionate about social media and have a creative flair? Do you enjoy engaging with diverse audiences and helping local businesses thrive online? We are seeking a talented and enthusiastic Social Media Coordinator to join our vibrant digital marketing company. As a Social Media Coordinator, you will play a crucial role in managing and enhancing our client's online presence through effective social media strategies.Responsibilities:Create compelling and engaging content for our client's Facebook pages, ensuring brand consistency and voice alignment. Craft eye-catching visuals using Adobe Suite, Canva, Illustrator, and other design tools to complement social media posts. Schedule and publish social media posts, including timely promotions, events, and informative updates, while maintaining a consistent posting schedule. Monitor and analyze social media metrics to identify trends, track performance, and provide insightful recommendations for optimization. Stay up-to-date with the latest social media trends, algorithms, and best practices to ensure maximum reach and engagement. Collaborate with our talented team to brainstorm ideas, develop innovative strategies, and support the overall digital marketing efforts. Communicate with clients to understand their unique requirements, goals, and preferences, delivering exceptional customer service. Qualifications:Solid understanding of various social media platforms, particularly Facebook, and their respective functionalities. Proficiency in Adobe Suite, Canva, Illustrator, or other design software to create visually appealing graphics and multimedia content. Strong written and verbal communication skills, with a keen eye for detail and an ability to tailor content to specific target audiences. Familiarity with social media analytics tools to measure performance and derive actionable insights. Proven organizational skills and the ability to manage multiple client accounts simultaneously. A creative mindset with a passion for staying ahead of social media trends and industry developments. Excellent teamwork and collaboration abilities, coupled with a positive attitude to contribute to our fun and supportive company culture. Requirements:Driver's license with reliable transportation. Authorized to work in the US. Track mileage, meals, and lodging expenses and submit them for reimbursement when capturing field media. Provide references and agree to submit to a background check. Part-time Social media coordinators who achieve productivity and retention KPIs will be invited to interview for a full-time position within 90 days.If you are ready to make a significant impact in the digital marketing world and be part of an exciting journey, we'd love to hear from you! Please submit your resume, portfolio, and a brief introduction highlighting your relevant experience and why you would be a great fit for our team.Note: This position is currently based in office.We offer a competitive hourly wage ranging from $18 to $23 per hour, commensurate with experience, skill level, communication abilities, and business acumen. Additionally, we provide a dynamic work environment with a fantastic team and culture that fosters personal growth and creativity. Join our team and let's create remarkable social media experiences together!We thank all applicants for their interest, but only those selected for an interview will be contacted.Company DescriptionRise Local is a local marketing and media company helping local businesses grow. Through online storytelling and social media content, we market and promote local businesses online. We are also experienced local media buyers offering extensive support in all Print, Digital, and Broadcast marketing channels. Small business owners love working with Rise Local because we can build a local brand from initial domain registration all the way to omni-channel marketing campaigns that get results.Rise Local is a local marketing and media company helping local businesses grow. Through online storytelling and social media content, we market and promote local businesses online. We are also experienced local media buyers offering extensive support in all Print, Digital, and Broadcast marketing channels. Small business owners love working with Rise Local because we can build a local brand from initial domain registration all the way to omni-channel marketing campaigns that get results.",Entry level,Part-time,Marketing and Sales,Advertising Services,3874862233
Specialist Office Services Limited,Medical Assistant,Entry level,"Job DescriptionMedical AssistantChevy Chase, MDMUST:Experienced Medical Assistant1+ years of experience as a Medical Assistant1+ years of experience assisting in a medical officeMust have experience with EMR,Must be able to perform, EKGs, draw blood, vitals, injections, vaccines, casting, and occupational health tests/screensCMA/RMA preferredDUTIES:Transcribing doctor's notes into EMRAccurately and thoroughly documenting: patient medical history and physical exam, procedures and treatments performed by healthcare professionals, including nurses and physician assistantsPatient education and explanations of risks and benefitsPhysician-dictated diagnoses, prescriptions and instructions for patient or family members for self-care and follow-upEnsure that all clinical data, lab or other test results, the interpretation of the results by the physician are recorded accurately in the medical recordPrepare referral letters as directed by the physicianAssisting with Medical Assistant duties as listed aboveEnsuring efficient work and patient flowMaintaining clean treatment rooms as neededOther duties as assigned*Quadrant, Inc. is an equal opportunity and affirmative action employer. Quadrant is committed to administering all employment and personnel actions on the basis of merit and free of discrimination based on race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or status as an individual with a disability. Consistent with this commitment, we are dedicated to the employment and advancement of qualified minorities, women, individuals with disabilities, protected veterans, persons of all ethnic backgrounds and religions according to their abilities.",Entry level,Full-time,Health Care Provider,Furniture,3874884219
Phoenix Recruitment ,Junior Software Development Engineer,Entry level,"This is a remote position.Junior Software Development Engineer  - US OnlyExperience: 1+ yearsEmployment Type: Full-time, RemoteBase Salary: $55K-$65KPhoenix Recruitment offers a variety of recruiting services to assist both employers and employees. They are specialized in marketing open positions, recruiting, and helping employers to find qualified candidates across various industries. Phoenix Recruitment has expertise in streamlining the hiring process. They can help ensure that the process is efficient, well organized, and compliant with relevant regulations.Description:As a Junior Software Development Engineer, you will play a crucial role in the design, development, and maintenance of our software applications. You will work closely with senior engineers and collaborate with cross-functional teams to deliver high-quality solutions. This is an exciting opportunity to kick-start your career in software development and contribute to innovative projects in a supportive and collaborative environment.Responsibilities:Collaborate with the development team to understand project requirements and objectives Participate in the entire software development lifecycle, from design to deployment Write clean, efficient, and maintainable code following best practices and coding standards Contribute to the development of both front-end and back-end components Collaborate with designers to ensure a visually appealing and user-friendly interface Integrate APIs and web services to enable seamless communication between different systems Conduct testing and debugging to ensure the functionality and performance of applications. Participate in code reviews and provide constructive feedback to improve code quality. Stay up-to-date with the latest software development trends and technologies Document technical specifications and project details Qualifications:Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent work experience) Solid understanding of software development principles and best practices Proficiency in at least one programming language (e.g., Java, C++, Python, Ruby) Familiarity with front-end development languages such as HTML, CSS, and JavaScript Knowledge of relational databases and SQL Understanding of version control systems (e.g., Git) Strong problem-solving and analytical skills Excellent communication and collaboration abilities Ability to work independently and within a team Eagerness to learn and adapt to new technologies Preferred Qualifications:Experience with software development projects (personal or professional) Familiarity with front-end frameworks/libraries like React, Angular, or Vue.js Knowledge of back-end frameworks (e.g., Spring, Django, Ruby on Rails) Exposure to cloud platforms such as AWS, Azure, or Google Cloud Understanding of Agile development methodologies Basic understanding of software testing principles and methodologies Benefits:Flexible vacation, unlimited paid holidays, and paid sick days 401(k) with up to 2% employer match Health, vision, and dental insurance Why Phoenix Recruitment LLC?Phoenix Recruitment often has an extensive network of employers and candidates. This network allows them to tap into a pool of qualified candidates and connect them with suitable job opportunities. They can also leverage their connections to help employers find the right talent efficiently. Outsourcing the recruitment process to a specialized agency can save you time and resources, avoid delays, reduce administrative burdens, and increase the chances of finding the right fit for your organization.",Entry level,Full-time,Information Technology,Software Development,3875014491
Works-in-Progress Associates,Inspector,Entry level,"Job DescriptionWorks-in-Progress Associates (WPA) is currently seeking an experienced Inspector to become an integral part of our team!  The project involves a Design-Build construction contract for the upgrade of Public Address and Customer Information Signs (PA/CIS) on the Canarsie “L” Line (25 Stations) between Manhattan and Brooklyn.Scope includes:New PA/CIS cabinets. New uninterrupted power supply (“UPS”) or augmenting of existing UPS to meet back-up power supply requirements for equipment added under this Project as well as providing overall spare capacity of UPSs. New CIS with DC power. Upgraded existing CIS from AC to DC power. Upgraded CIS with Annunciator Sign and/or Next Train Sign functionality. Replacement and/or expansion of existing PA equipment. Connection and Integration of the new and existing PA/CIS equipment into the PA/CIS cabinets. Connection and integration of the new and existing PA/CIS equipment into the existing PA/CIS RCM Headend. Installation or upgrade of various mechanical systems including air conditioning and HVAC systems, hydrogen ventilation systems, plumbing systems, and fan systems within station Communication Rooms. Design of an application programming interface to transmit information between the existing Canarsie Line communication-based train control or automatic train supervision system and the PA/CIS RCM HeadendMiscellaneous work at certain locations including installation of a PA/CIS Workstation, replacement of closed-circuit television equipment, installation of access control systems, and electrical equipment upgrades. Minimum Requirements:Baccalaureate Degree in engineering/architecture and/or construction related field from an accredited college or university. Minimum of 5 years of full-time experience as an inspector in the construction industryBackground in Electrical Engineering is preferred. OSHA 30 certification is required. MTA experience is preferred. Must be available to work occasional nights and weekends as needed. A driver's license valid in New York State. Demonstrated proficiency with all applicable software packages including but not limited to MS Windows; MS Office (including Project, Word, Excel, Outlook, and PowerPoint), and Adobe Acrobat. Must be authorized to work in the United StatesMust be willing to undergo a background check, in accordance with local law/regulations. Responsibilities:Perform daily inspections to verify that the work is being completed in accordance with the requirements of the Construction Contract Documents. Prepare Daily Inspection Reports showing the Contractor’s labor force, the location of the construction activities, equipment used, and the actual work being performed. Reject work that does not conform to the requirements of the Construction Contract Document and immediately provide written notification to the MTA C&D Construction Manager and the Contractor of such rejection. Provide updates to the monthly Project Status Reports. Daily Inspection Reports shall be uploaded to Asite or other approved e-project software website. Original paper copies of the reports shall be filed in the Project Office as project documentation. As a part of the daily inspection services, the inspectors are expected to fully coordinate the work activities of the Contractor forces and the assigned MTA Agency’ forces. Any issues or problems encountered during the execution of work shall be resolved expeditiously to avoid impacting the project performance. These issues and/or problems, including their resolution, shall be documented and copies of this documentation be provided to the MTA C&D PM for further action. Make immediate reports to MTA C&D PM of any field conditions that deviate from the contract drawings and make recommendations for corrective action. Skills:Ability to build and strengthen long-lasting client relationships by providing reliable service and project solutions. Ability to communicate clearly and effectively with all management levels. Must have excellent interpersonal, oral, and written communication skills. Must have strong organizational and time management skills. Must be able to adapt and prioritize, meeting deadlines, in a fast-paced environment. Operate with a sense of urgency, quickly responding to clients. Demonstrated leadership, responsiveness, and accountability. Detail oriented with strong analytical skills. Proactive and take initiative. Company DescriptionWPA is a woman-owned Owner's Representative firm and we manage construction projects for mostly nonprofits including schools, hospitals, libraries, etc. in the New York City area. We have been in business for over 25 years and have completed well over 400 projects. We currently have somewhere between 40-50 employees.Because we are a woman-owned firm we are on contracts with larger Construction Management firms such as LiRo, Hill International, Jacobs, Tectonic, Gilbane, etc. and we help them to meet their WBE goals. We provide Project Managers, Inspectors, Estimators, Office Engineers and so on. Currently we are on about 10-15 different contracts.WPA is a woman-owned Owner's Representative firm and we manage construction projects for mostly nonprofits including schools, hospitals, libraries, etc. in the New York City area. We have been in business for over 25 years and have completed well over 400 projects. We currently have somewhere between 40-50 employees. Because we are a woman-owned firm we are on contracts with larger Construction Management firms such as LiRo, Hill International, Jacobs, Tectonic, Gilbane, etc. and we help them to meet their WBE goals. We provide Project Managers, Inspectors, Estimators, Office Engineers and so on. Currently we are on about 10-15 different contracts.",Entry level,Full-time,Engineering and Information Technology,Construction,3874898029
Selected,School Operations Staff (Hiring Multiple Role Types),Mid-Senior level,"Free job-searching + PD for educators. Find a school you love!Position DescriptionSchool Operations/Data/Finance Management Roles  at multiple partner school sites (school-specific role descriptions available upon profile approval).Role Types Available:Operations and/or Finance ManagementSchool Data ManagementHow To ApplyCreate a single profile at  with any of our hiring schools that meet your preferences. Only one application is needed to be considered by all relevant schools—our schools will then reach out to you with their matching vacancies and directions.About Schools + Support on Selected Create a complimentary account to learn about and connect with our schools that match your search preferences. Access our library of educator resources to help you thrive in your position.We accept applications on a rolling basis and encourage candidates to apply as soon as possible to avoid missing opportunities at the best-fit hiring schools.Why ApplyCandidates accepted onto our free platform will be:Marketed to hiring schools matching your position-search preferences (names, resumes, and contact information shared only with schools you actively choose to connect with)Fast-tracked as pre-screened, priority candidates with a recommendation to hiring managers as a pre-screened, Selected-approved candidateApproved to access our full library of educator resources (blog, course modules, webinars, and more) on everything from acing the teacher interview to classroom managementProvided with 1:1 candidate search support to turn to for interview prep and professional development opportunitiesGiven the option to job-search in private-modeQualifications + EligibilityFor our team to review and approve your profile application, you must:Be currently located AND authorized to work in the USCurrently reside in (or willing to relocate to) one of our school regionsJob TypeFull-time (May also have Part-Time and Contract positions available)Salary RangeCompetitive; varies by role type and schoolPowered by JazzHRlgQuprdLn8",Mid-Senior level,Full-time,Management and Manufacturing,Internet Publishing,3874886164
SimplyApply,"Vice-President MSO, General Manager of Disaggregation Manufacturing Operation",Mid-Senior level,"ResponsibilitiesJob DescriptionThe DMO General Manager is responsible for the safety, quality, output and cost of the Disaggregation Manufacturing Operation (DMO). Disaggregation is a critical emerging manufacturing capability enabling Intel's leadership products. The DMO GM leads Intel's worldwide advanced packaging foundry, Silicon Photonics development/manufacturing and certain CMOS foundry operations. In addition the group is responsible for the development of new interposer and bridge technologies. The DMO GM is an executive leadership role overseeing a staff of senior leaders and Vice Presidents and a large global organization.Responsibilities include:Preferred QualificationsInside this Business GroupAs the world's largest chip manufacturer, Intel strives to make every facet of semiconductor manufacturing state-of-the-art -- from semiconductor process development and manufacturing, through yield improvement to packaging, final test and optimization, and world class Supply Chain and facilities support. Employees in theTechnology Development and Manufacturing Groupare part of a worldwide network of design, development, manufacturing, and assembly/test facilities, all focused on utilizing the power of Moore's Law to bring smart, connected devices to every person on Earth.Other LocationsUS, NM, Albuquerque; US, AZ, PhoenixPosting StatementAll qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.BenefitsWe offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here.Working ModelThis role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. In certain circumstances the work model may change to accommodate business needs.Position of TrustThis role is a Position of Trust. Should you accept this position, you must consent to and pass an extended Background Investigation, which includes (subject to country law), extended education, SEC sanctions, and additional criminal and civil checks. For internals, this investigation may or may not be completed prior to starting the position. For additional questions, please contact your Recruiter. Enabling InteI's IDM 2.0 strategy by leading a World-Class Advanced Packaging Foundry. Leading DMO to deliver new technologies, implement new business models, and support manufacturable & cost competitive foundry and systems. Active collaboration with technology development organizations to start-up and ramp new technologies to high volume and develop game-changing methodologies to enable significant operational improvements All operational aspects of DMO which operates advanced and high-volume facilities globally:Safety: DMO has a complex manufacturing environment with safety as the top priorityPeople: Global org health, engagement, and development across multiple locationsQuality: Delivering products that meet/exceed quality commitments to customersCost: Manage a large operational budget with a goal to achieve world-class costs. Responsible for driving to and exceeding Product Margin goals.Output: Deliver consistent output on technologies and new product introductions to meet/exceed customer demand.This role requires experiences in: Leading a global semiconductor manufacturing network and third-party suppliers, including experience in fab process, supply chain and materials management, and quality assurance Operational Excellence to identify and manage opportunities to improve safety, costs, output, quality/yields and other KPIs as well as expanding and optimizing the manufacturing network. Technical leadership in semiconductor manufacturing processes; breadth of experience across wafer fab and back-end processes (assembly and test), and tooling. Developing future innovation and/or emerging capabilities Collaborating, influencing and working across a highly matrixed organization with process development, supply chain, product/business and other engineering teams on joint roadmap development and other co-dependencies. Recognizing material, process-oriented and/or delivery issues which have a substantive impact on profitability. Articulating the implications of issues in financial terms and impact on P&L. Building relationships with key ecosystem partners and leveraging internal and external relationships- and working with Technology Development/R&D and Engineering, Finance, IT, HR and partner-suppliers to drive innovation and operational efficiency, as well as working with and understanding the operations of suppliers and construction.Key leadership capabilities include: Leading large diverse global organizations Strong manufacturing and operational experience and leadership Strong execution and results focus Superior networking and influencing skills and the ability to build followership A combination of business acumen, organizational savvy, and technical expertise Ability to work cross-organizationally through matrix reporting structures to accomplish strategic objectives as well as organizational development goals Excellent business judgment & acumen, strategic vision, and negotiation skills Solid financial analysis skills, including creating and understanding different industry and Intel business unit models to optimize financial results for Intel Semiconductor foundry experience preferredQualificationsMinimum QualificationsBachelor's degree in engineering, science, or a related field. MSc or PhD is considered a plus15 years of direct semiconductor factory experience with a strong technical background10 years of management experience in semiconductor fab, advanced packaging, or assembly testExperience managing managers, 2nd level managers and senior technical contributorsStrong working knowledge of device physics, process technology and assembly-testDetailed understanding of model-based problem solving as well as Fab process control systems and methodologiesExperience leading large fab operations including engineering and manufacturing factory functionsExperience managing external manufacturing partnerships and suppliers.Experience working for a world-class semiconductor foundryAdvanced packaging experienceTechnology development experienceSimplyApply",Mid-Senior level,Full-time,Management and Manufacturing,Human Resources Services,3874877301
